Protein_id	Family	Subfamily	Subclade	Group
Bac226_208956633_tax	1	21649	21816	pb_22221
Bac226_227636161_tax	1	21649	21816	pb_22221
Bac226_282659279_tax	1	21649	21816	pb_22221
Bac226_323511753_tax	1	21649	21816	22224
Bac226_190251267_tax	1	21649	21816	22224
Bac226_339069083_tax	1	21649	21816	pb_22229
Bac226_321377962_tax	1	21649	21816	pb_22229
Bac226_269187715_tax	1	21649	21816	pb_22229
Bac226_15257931_tax	1	21649	21816	pb_22229
Bac226_408916670_tax	1	21649	21816	pb_22229
Bac226_260576076_tax	1	21649	21816	pb_22229
Bac226_38438449_tax	1	21649	21816	pbt_Bac226_38438449_tax
Bac226_50767237_tax	1	21649	21816	pb_22236
Bac226_10381138_tax	1	21649	21816	pb_22236
Bac226_183012714_tax	1	21649	21816	pb_22236
Bac226_343779032_tax	1	21649	21816	22244
Bac226_330892147_tax	1	21649	21816	22244
Bac226_157181499_tax	1	21649	21816	22244
Bac226_23766128_tax	1	21649	21816	22244
Bac226_170072456_tax	1	21649	21816	pb_22243
Bac226_413724229_tax	1	21649	21816	pb_22243
Bac226_203298700_tax	1	21649	21816	pb_22248
Bac226_307876438_tax	1	21649	21816	22251
Bac226_100262197_tax	1	21649	21816	22251
Bac226_204434942_tax	1	21649	21816	pb_22248
Bac226_5903975_tax	1	21649	21816	22252
Bac226_335185116_tax	1	21649	21816	22252
Bac226_32415656_tax	1	21649	21816	22252
Bac226_214661556_tax	1	21649	21816	22254
Bac226_313815765_tax	1	21649	21816	22254
Bac226_13814898_tax	1	21649	21816	pb_22240
Bac226_293328989_tax	1	21649	21816	pb_22240
Bac226_325833454_tax	1	21649	21816	22256
Bac226_139233159_tax	1	21649	21816	22256
Bac226_243025329_tax	1	21649	21816	22260
Bac226_253990022_tax	1	21649	21816	22260
Bac226_244716435_tax	1	21649	21816	pb_22257
Bac226_280631748_tax	1	21649	21816	pb_22257
Bac226_204504385_tax	1	21649	21816	22261
Bac226_348234681_tax	1	21649	21816	22261
Bac226_43026275_tax	1	21649	21816	22261
Bac226_39342046_tax	1	21649	21816	22261
Bac226_203956930_tax	1	21649	21816	22261
Bac226_386017277_tax	1	21649	21816	22261
Bac226_66224150_tax	1	21649	21816	22261
Bac226_46874174_tax	1	21649	21816	22261
Bac226_94091538_tax	1	21649	21816	22261
Bac226_340452138_tax	1	21649	21816	22261
Bac226_336370156_tax	1	21649	21816	22261
Bac226_403692623_tax	1	21649	21816	22261
Bac226_368642217_tax	1	21649	21816	22261
Bac226_16190752_tax	1	21649	21816	22273
Bac226_119308252_tax	1	21649	21816	22273
Bac226_368273729_tax	1	21649	21816	22275
Bac226_418402244_tax	1	21649	21816	22275
Bac226_417148088_tax	1	21649	21816	22275
Bac226_334742317_tax	1	21649	21816	22275
Bac226_39020686_tax	1	21649	21816	22275
Bac226_71770871_tax	1	21649	21816	22275
Bac226_178901166_tax	1	21649	21816	pb_22280
Bac226_182433239_tax	1	21649	21816	pb_22280
Bac226_36600068_tax	1	21649	21816	pb_22280
Bac226_216172964_tax	1	21649	21816	pb_22280
Bac226_190221355_tax	1	21649	21816	22283
Bac226_167725986_tax	1	21649	21816	22283
Bac226_106454941_tax	1	21649	21816	22283
Bac226_46143959_tax	1	21649	21816	22283
Bac226_333966213_tax	1	21649	21816	pbt_Bac226_333966213_tax
Bac226_121726091_tax	1	21649	21816	pbt_Bac226_121726091_tax
Bac226_120326360_tax	1	21649	21816	pbt_Bac226_120326360_tax
Bac226_194759289_tax	1	21649	21816	pbt_Bac226_194759289_tax
Bac226_178912982_tax	1	21649	21816	pbt_Bac226_178912982_tax
Bac226_395932029_tax	1	21649	21816	pbt_Bac226_395932029_tax
Bac226_342163368_tax	1	21649	21816	22294
Bac226_236876530_tax	1	21649	21816	22294
Bac226_187335891_tax	1	21649	21816	pbt_Bac226_187335891_tax
Bac226_250494303_tax	1	21649	21816	pbt_Bac226_250494303_tax
Bac226_379742946_tax	1	21649	21816	22297
Bac226_195665420_tax	1	21649	21816	22297
Bac226_14732269_tax	1	21649	21816	22299
Bac226_20987877_tax	1	21649	21816	22299
Bac226_324125124_tax	1	21649	21816	tbl_Bac226_324125124_tax
Bac226_222154938_tax	1	21649	21816	tbl_Bac226_222154938_tax
Bac226_409152094_tax	1	21649	21816	tbl_Bac226_409152094_tax
Bac226_65622634_tax	1	21649	21816	pbt_Bac226_65622634_tax
Bac226_71906810_tax	1	21649	21816	pbt_Bac226_71906810_tax
Bac226_43152173_tax	1	21649	21816	pbt_Bac226_43152173_tax
Bac226_14554224_tax	1	21649	21816	pbt_Bac226_14554224_tax
Bac226_263661353_tax	1	21649	21816	22309
Bac226_358498154_tax	1	21649	21816	22309
Bac226_84002209_tax	1	21649	21816	pbt_Bac226_84002209_tax
Bac226_228752974_tax	1	21649	21816	22312
Bac226_233660736_tax	1	21649	21816	22312
Bac226_408947482_tax	1	21649	21816	22312
Bac226_377748370_tax	1	21649	21816	pbt_Bac226_377748370_tax
Bac226_241372843_tax	1	21649	21816	22317
Bac226_15645675_tax	1	21649	21816	22317
Bac226_252956238_tax	1	21649	21816	22317
Bac226_238321672_tax	1	21649	21816	22317
Bac226_39687012_tax	1	21649	21816	22321
Bac226_220482958_tax	1	21649	21816	22321
Bac226_8235275_tax	1	21649	21816	22321
Bac226_407271436_tax	1	21649	21816	22321
Bac226_270143858_tax	1	21649	21816	pb_22316
Bac226_100454195_tax	1	21649	21816	22327
Bac226_158195413_tax	1	21649	21816	22327
Bac226_138355025_tax	1	21649	21816	22329
Bac226_59272208_tax	1	21649	21816	22329
Bac226_90357630_tax	1	21649	21816	pb_22328
Bac226_323836178_tax	1	21649	21816	22331
Bac226_374720066_tax	1	21649	21816	22331
Bac226_232644297_tax	1	21649	21816	22331
Bac226_2884255_tax	1	21649	21816	pbt_Bac226_2884255_tax
Bac226_419928810_tax	1	21649	21816	22339
Bac226_284526330_tax	1	21649	21816	22339
Bac226_327806237_tax	1	21649	21816	22339
Bac226_206777886_tax	1	21649	21816	pb_22338
Bac226_326439099_tax	1	21649	21816	pb_22338
Bac226_288435831_tax	1	21649	21816	pb_22338
Bac226_53338300_tax	1	21649	21816	pb_22338
Bac226_61533096_tax	1	21649	21816	pb_22338
Bac226_57206059_tax	1	21649	21816	22346
Bac226_31409997_tax	1	21649	21816	22346
Bac226_397335847_tax	1	21649	21816	pb_22337
Bac226_308364887_tax	1	21649	21816	pb_22336
Bac226_342875119_tax	1	21649	21816	pb_22336
Bac226_319795460_tax	1	21649	21816	pb_22336
Bac226_78724179_tax	1	21649	21816	pb_22336
Bac226_330687597_tax	1	21649	21816	pb_22350
Bac226_37582989_tax	1	21649	21816	pb_22350
Bac226_191825198_tax	1	21649	21816	22352
Bac226_347860890_tax	1	21649	21816	22352
Bac226_197856203_tax	1	21649	21816	22354
Bac226_152958072_tax	1	21649	21816	22354
Bac226_56826286_tax	1	21649	21816	22354
Bac226_370992186_tax	1	21649	21816	22354
Bac226_179760715_tax	1	21649	21816	22354
Bac226_113785068_tax	1	21649	21816	pb_22353
Bac226_352589975_tax	1	21649	21816	22359
Bac226_1105203_tax	1	21649	21816	22359
Bac226_333832451_tax	1	21649	21816	pbt_Bac226_333832451_tax
Bac226_63360535_tax	1	21649	21816	pb_22363
Bac226_180341478_tax	1	21649	21816	pb_22363
Bac226_300447617_tax	1	21649	21816	pb_22363
Bac226_397708112_tax	1	21649	21816	pb_22363
Bac226_218816667_tax	1	21649	21816	pb_22363
Bac226_283185126_tax	1	21649	21816	22368
Bac226_3937948_tax	1	21649	21816	22368
Bac226_35710840_tax	1	21649	21816	pb_22369
Bac226_222479117_tax	1	21649	21816	pb_22369
Bac226_415739744_tax	1	21649	21816	pb_22369
Bac226_351409276_tax	1	21649	21816	pb_22369
Bac226_268302829_tax	1	21649	21816	pb_22369
Bac226_283422307_tax	1	21649	21816	22373
Bac226_366931396_tax	1	21649	21816	22373
Bac226_43151770_tax	1	21649	21816	22373
Bac226_31813506_tax	1	21649	21816	22373
Bac226_296965078_tax	1	21649	21816	22373
Bac226_160006846_tax	1	21649	21816	22373
Bac226_45104087_tax	1	21649	21816	22373
Bac226_304774369_tax	1	21649	21816	22373
Bac226_261037059_tax	1	21649	21816	22373
Bac226_14082569_tax	1	21649	21816	22373
Bac226_87919982_tax	1	21649	21816	22373
Bac226_74231776_tax	1	21649	21816	22373
Bac226_304960868_tax	1	21649	21816	22373
Bac226_83631797_tax	1	21649	21816	22373
Bac226_369054731_tax	1	21649	21816	22373
Bac226_362148497_tax	1	21649	21816	22373
Bac226_136582817_tax	1	21649	21816	22373
Bac226_351770312_tax	1	21649	21816	22373
Bac226_269431983_tax	1	21649	21816	22373
Bac226_323205916_tax	1	21649	21816	22373
Bac226_374642539_tax	1	21649	21816	22373
Bac226_280475140_tax	1	21649	21816	22394
Bac226_158929363_tax	1	21649	21816	22394
Bac226_235778522_tax	1	21649	21816	22394
Bac226_263908742_tax	1	21649	21816	22394
Bac226_290883828_tax	1	21649	21816	22394
Bac226_219545700_tax	1	21649	21816	22394
Bac226_189096186_tax	1	21649	21816	22394
Bac226_119423414_tax	1	21649	21816	22394
Bac226_276718954_tax	1	21649	21816	22394
Bac226_234799975_tax	1	21649	21816	pb_22402
Bac226_409166387_tax	1	21649	21816	pb_22402
Bac226_24507086_tax	1	21649	21816	pb_22402
Bac226_362449588_tax	1	21649	21816	pb_22402
Bac226_311555128_tax	1	21649	21816	22406
Bac226_215466296_tax	1	21649	21816	22406
Bac226_340260593_tax	1	21649	21816	tbl_Bac226_340260593_tax
Bac226_288313506_tax	1	21649	21816	22412
Bac226_145415784_tax	1	21649	21816	22412
Bac226_375470593_tax	1	21649	21816	22412
Bac226_373237147_tax	1	21649	21816	tbl_Bac226_373237147_tax
Bac226_36719757_tax	1	21649	21816	22415
Bac226_213375540_tax	1	21649	21816	22415
Bac226_322157532_tax	1	21649	21816	tbl_Bac226_322157532_tax
Bac226_173948717_tax	1	21649	21816	22418
Bac226_195574937_tax	1	21649	21816	22418
Bac226_321976330_tax	1	21649	21816	22418
Bac226_216698507_tax	1	21649	21816	22418
Bac226_76701362_tax	1	21649	21816	22418
Bac226_423367135_tax	1	21649	21816	22418
Bac226_35200077_tax	1	21649	21816	22425
Bac226_305468663_tax	1	21649	21816	22425
Bac226_324107107_tax	1	21649	21816	22425
Bac226_283320709_tax	1	21649	21816	22425
Bac226_141596749_tax	1	21649	21816	22425
Bac226_89126437_tax	1	21649	21816	pb_22429
Bac226_93688321_tax	1	21649	21816	pb_22429
Bac226_194430516_tax	1	21649	21816	pb_22429
Bac226_14314517_tax	1	21649	21816	pb_22429
Bac226_6739550_tax	1	21649	21816	pb_22429
Bac226_291125933_tax	1	21649	21816	pb_22429
Bac226_271515752_tax	1	21649	21816	22434
Bac226_216995322_tax	1	21649	21816	22434
Bac226_247649426_tax	1	21649	21816	22434
Bac226_187658672_tax	1	21649	21816	pbt_Bac226_187658672_tax
Bac226_330656605_tax	1	21649	21816	pbt_Bac226_330656605_tax
Bac226_155156603_tax	1	21649	21816	tbl_Bac226_155156603_tax
Bac226_378199653_tax	1	21649	21816	22441
Bac226_131297281_tax	1	21649	21816	22441
Bac226_274595142_tax	1	21649	21816	22441
Bac226_85544896_tax	1	21649	21816	22441
Bac226_237976534_tax	1	21649	21816	22444
Bac226_65993097_tax	1	21649	21816	22444
Bac226_231755752_tax	1	21649	21816	22444
Bac226_137955718_tax	1	21649	21816	22444
Bac226_45015537_tax	1	21649	21816	22449
Bac226_289006719_tax	1	21649	21816	22449
Bac226_1896043_tax	1	21649	21816	22450
Bac226_268066758_tax	1	21649	21816	22450
Bac226_288033198_tax	1	21649	21816	22450
Bac226_288911293_tax	1	21649	21816	22456
Bac226_286893966_tax	1	21649	21816	22456
Bac226_274399611_tax	1	21649	21816	22457
Bac226_201776286_tax	1	21649	21816	22457
Bac226_388291081_tax	1	21649	21816	22457
Bac226_86978789_tax	1	21649	21816	22457
Bac226_74575834_tax	1	21649	21816	22457
Bac226_15858275_tax	1	21649	21816	22457
Bac226_75673635_tax	1	21649	21816	22457
Bac226_18713399_tax	1	21649	21816	22457
Bac226_184176144_tax	1	21649	21816	pb_22464
Bac226_347394427_tax	1	21649	21816	pb_22464
Bac226_415846086_tax	1	21649	21816	pb_22464
Bac226_270820015_tax	1	21649	21816	pb_22464
Bac226_329311432_tax	1	21649	21816	pb_22464
Bac226_39143529_tax	1	21649	21816	pb_22464
Bac226_31168280_tax	1	21649	21816	pbt_Bac226_31168280_tax
Bac226_151171537_tax	1	21649	21816	pbt_Bac226_151171537_tax
Bac226_299772676_tax	1	21649	21816	tbl_Bac226_299772676_tax
Bac226_392502710_tax	1	21649	21816	pb_22477
Bac226_287175797_tax	1	21649	21816	pb_22477
Bac226_335389066_tax	1	21649	21816	pb_22477
Bac226_420219870_tax	1	21649	21816	pb_22477
Bac226_185984667_tax	1	21649	21816	22481
Bac226_309719508_tax	1	21649	21816	22481
Bac226_118089036_tax	1	21649	21816	pb_22475
Bac226_351936590_tax	1	21649	21816	22482
Bac226_171558657_tax	1	21649	21816	22482
Bac226_168163500_tax	1	21649	21816	22482
Bac226_329920189_tax	1	21649	21816	22482
Bac226_115890201_tax	1	21649	21816	22482
Bac226_386666351_tax	1	21649	21816	22482
Bac226_254930078_tax	1	21649	21816	22482
Bac226_275797895_tax	1	21649	21816	22482
Bac226_368450055_tax	1	21649	21816	22482
Bac226_262629687_tax	1	21649	21816	22491
Bac226_200817464_tax	1	21649	21816	22491
Bac226_193989804_tax	1	21649	21816	pb_22474
Bac226_183431406_tax	1	21649	21816	22492
Bac226_376465175_tax	1	21649	21816	22492
Bac226_389889279_tax	1	21649	21816	pbt_Bac226_389889279_tax
Bac226_251205324_tax	1	21649	21816	pbt_Bac226_251205324_tax
Bac226_126073590_tax	1	21649	21816	22494
Bac226_68402070_tax	1	21649	21816	22494
Bac226_395595115_tax	1	21649	21816	tbl_Bac226_395595115_tax
Bac226_137368219_tax	1	21649	21816	tbl_Bac226_137368219_tax
Bac226_183154731_tax	1	21649	21816	tbl_Bac226_183154731_tax
Bac226_294975907_tax	1	21649	22497	tbl_Bac226_294975907_tax
Bac226_254503192_tax	1	21649	22497	tbl_Bac226_254503192_tax
Bac226_38024053_tax	1	21649	22497	22500
Bac226_130271064_tax	1	21649	22497	22500
Bac226_320330819_tax	1	21649	22497	22500
Bac226_319597851_tax	1	21649	22497	22500
Bac226_293069044_tax	1	21649	22497	tbl_Bac226_293069044_tax
Bac226_260473210_tax	1	21649	pb_22496	tbl_Bac226_260473210_tax
Bac226_181774093_tax	1	21649	pb_22496	tbl_Bac226_181774093_tax
Bac226_206685099_tax	1	21649	22504	22505
Bac226_151599766_tax	1	21649	22504	22505
Bac226_140272171_tax	1	21649	22504	22505
Bac226_165202254_tax	1	21649	22504	pbt_Bac226_165202254_tax
Bac226_332841274_tax	1	21649	22504	pbt_Bac226_332841274_tax
Bac226_295405398_tax	1	21649	22504	pbt_Bac226_295405398_tax
Bac226_60469731_tax	1	21649	22504	tbl_Bac226_60469731_tax
Bac226_222653325_tax	1	21649	22504	22516
Bac226_418398639_tax	1	21649	22504	22516
Bac226_60911124_tax	1	21649	22504	pb_22515
Bac226_64313437_tax	1	21649	22504	pb_22515
Bac226_381282021_tax	1	21649	22504	22518
Bac226_96778407_tax	1	21649	22504	22518
Bac226_218367371_tax	1	21649	22504	22518
Bac226_55212360_tax	1	21649	22504	22518
Bac226_292816791_tax	1	21649	22504	pbt_Bac226_292816791_tax
Bac226_226174817_tax	1	21649	22504	pbt_Bac226_226174817_tax
Bac226_382972705_tax	1	21649	22504	pbt_Bac226_382972705_tax
Bac226_90776748_tax	1	21649	22504	pbt_Bac226_90776748_tax
Bac226_225796472_tax	1	21649	22504	tbl_Bac226_225796472_tax
Bac226_293196200_tax	1	21649	22504	pb_22527
Bac226_316685108_tax	1	21649	22504	pb_22527
Bac226_417603126_tax	1	21649	22504	pb_22527
Bac226_12229759_tax	1	21649	22504	22532
Bac226_98779987_tax	1	21649	22504	22532
Bac226_207010196_tax	1	21649	22504	22532
Bac226_307694001_tax	1	21649	22504	22532
Bac226_262367320_tax	1	21649	22504	22532
Bac226_53514412_tax	1	21649	22504	22536
Bac226_356384940_tax	1	21649	22504	22536
Bac226_131046975_tax	1	21649	22504	22536
Bac226_354867759_tax	1	21649	22504	22539
Bac226_139846819_tax	1	21649	22504	22539
Bac226_388392366_tax	1	21649	22504	22539
Bac226_258458311_tax	1	21649	22504	22539
Bac226_158543027_tax	1	21649	22504	22543
Bac226_318279623_tax	1	21649	22504	22543
Bac226_328886310_tax	1	21649	22504	22543
Bac226_127017707_tax	1	21649	22504	pb_22542
Bac226_266373324_tax	1	21649	22504	pb_22542
Bac226_279534717_tax	1	21649	22504	22546
Bac226_377354618_tax	1	21649	22504	22546
Bac226_153386311_tax	1	21649	22504	22546
Bac226_29064193_tax	1	21649	22504	tbl_Bac226_29064193_tax
Bac226_18740572_tax	1	21649	22504	tbl_Bac226_18740572_tax
Bac226_252498787_tax	1	21649	22504	tbl_Bac226_252498787_tax
Bac226_259608054_tax	1	21649	22504	pbt_Bac226_259608054_tax
Bac226_385107330_tax	1	21649	22504	pbt_Bac226_385107330_tax
Bac226_313370948_tax	1	21649	22504	tbl_Bac226_313370948_tax
Bac226_264102295_tax	1	21649	22504	22555
Bac226_238437039_tax	1	21649	22504	22555
Bac226_115625912_tax	1	21649	22504	22555
Bac226_140760954_tax	1	21649	22504	pb_22553
Bac226_389645931_tax	1	21649	22504	pb_22553
Bac226_183398773_tax	1	21649	22504	pb_22553
Bac226_116624774_tax	1	21649	pb_21813	tbl_Bac226_116624774_tax
Bac226_270366760_tax	1	21649	pb_21813	tbl_Bac226_270366760_tax
Bac226_317306447_tax	1	21649	pb_21813	tbl_Bac226_317306447_tax
Bac226_118174075_tax	1	21649	pb_21813	tbl_Bac226_118174075_tax
Bac226_165634268_tax	1	21649	22563	tbl_Bac226_165634268_tax
Bac226_16040299_tax	1	21649	22563	tbl_Bac226_16040299_tax
Bac226_272124691_tax	1	21649	22565	tbl_Bac226_272124691_tax
Bac226_124025323_tax	1	21649	22565	22569
Bac226_284136794_tax	1	21649	22565	22569
Bac226_242406336_tax	1	21649	22565	22569
Bac226_157374294_tax	1	21649	22565	22569
Bac226_1738466_tax	1	21649	22565	22569
Bac226_244260436_tax	1	21649	22565	22569
Bac226_229748183_tax	1	21649	22565	22569
Arc226_7690729_tax	1	21649	22565	22569
Bac226_100993473_tax	1	21649	22565	22569
Bac226_153491861_tax	1	21649	22565	22569
Bac226_366546469_tax	1	21649	22565	22569
Bac226_326180041_tax	1	21649	22565	tbl_Bac226_326180041_tax
Bac226_293228573_tax	1	21649	22565	22581
Bac226_201302032_tax	1	21649	22565	22581
Bac226_312619931_tax	1	21649	22565	22581
Bac226_285018603_tax	1	21649	22565	22581
Bac226_51766630_tax	1	21649	22565	22581
Bac226_124868106_tax	1	21649	22565	22581
Bac226_265741666_tax	1	21649	22565	22581
Bac226_369645231_tax	1	21649	22565	22581
Bac226_26516224_tax	1	21649	22565	22581
Bac226_395420856_tax	1	21649	22565	22581
Bac226_338075995_tax	1	21649	22565	22581
Bac226_364722867_tax	1	21649	22565	22581
Bac226_213985273_tax	1	21649	22565	22581
Bac226_329033281_tax	1	21649	22565	22581
Bac226_411460786_tax	1	21649	22565	22581
Bac226_237167416_tax	1	21649	22565	22581
Bac226_331460020_tax	1	21649	22565	22581
Bac226_227306986_tax	1	21649	22565	22581
Bac226_371120760_tax	1	21649	22565	22581
Bac226_423004191_tax	1	21649	22565	22581
Bac226_251969535_tax	1	21649	22565	22581
Bac226_188386878_tax	1	21649	22565	22581
Bac226_149009217_tax	1	21649	22565	22581
Bac226_116349627_tax	1	21649	22565	22581
Bac226_52924045_tax	1	21649	22565	22581
Bac226_324419152_tax	1	21649	22565	22581
Bac226_140762966_tax	1	21649	22565	22581
Bac226_287940993_tax	1	21649	22565	22581
Bac226_24541524_tax	1	21649	22565	22581
Bac226_351296808_tax	1	21649	22565	22581
Bac226_322210218_tax	1	21649	22565	22581
Bac226_59195653_tax	1	21649	22565	tbl_Bac226_59195653_tax
Bac226_262244617_tax	1	21649	22565	tbl_Bac226_262244617_tax
Bac226_249427363_tax	1	21649	22565	tbl_Bac226_249427363_tax
Bac226_27908416_tax	1	21649	22565	22614
Bac226_258061729_tax	1	21649	22565	22614
Bac226_337724262_tax	1	21649	22565	tbl_Bac226_337724262_tax
Bac226_7432006_tax	1	21649	22565	tbl_Bac226_7432006_tax
Bac226_421717508_tax	1	21649	pb_22564	tbl_Bac226_421717508_tax
Bac226_12364588_tax	1	21649	22616	tbl_Bac226_12364588_tax
Bac226_359889303_tax	1	21649	22616	tbl_Bac226_359889303_tax
Bac226_658679_tax	1	21649	22616	22618
Bac226_193769151_tax	1	21649	22616	22618
Bac226_378231817_tax	1	21649	22621	tbl_Bac226_378231817_tax
Bac226_174485191_tax	1	21649	22621	22630
Bac226_342344563_tax	1	21649	22621	22630
Bac226_66207408_tax	1	21649	22621	22630
Bac226_248593386_tax	1	21649	22621	22630
Bac226_201379528_tax	1	21649	22621	22630
Bac226_377292408_tax	1	21649	22621	22630
Bac226_219733309_tax	1	21649	22621	22630
Bac226_7945506_tax	1	21649	22621	22630
Bac226_12596006_tax	1	21649	22621	22630
Bac226_117532777_tax	1	21649	22621	22630
Bac226_364403577_tax	1	21649	22621	22630
Bac226_316778573_tax	1	21649	22621	22640
Bac226_157167864_tax	1	21649	22621	22640
Bac226_218118931_tax	1	21649	22621	22640
Bac226_417799927_tax	1	21649	22621	22642
Bac226_287259357_tax	1	21649	22621	22642
Bac226_333447748_tax	1	21649	22621	22647
Bac226_364773984_tax	1	21649	22621	22647
Bac226_199666284_tax	1	21649	22621	pbt_Bac226_199666284_tax
Bac226_108021550_tax	1	21649	22621	pbt_Bac226_108021550_tax
Bac226_369674968_tax	1	21649	22621	pbt_Bac226_369674968_tax
Bac226_214773522_tax	1	21649	22621	pbt_Bac226_214773522_tax
Bac226_391651059_tax	1	21649	22621	22651
Bac226_175624452_tax	1	21649	22621	22651
Bac226_402413099_tax	1	21649	22621	tbl_Bac226_402413099_tax
Bac226_231110731_tax	1	21649	22621	pbt_Bac226_231110731_tax
Bac226_217269327_tax	1	21649	22621	pbt_Bac226_217269327_tax
Bac226_135205743_tax	1	21649	22621	pbt_Bac226_135205743_tax
Bac226_51495721_tax	1	21649	22621	22656
Bac226_147959219_tax	1	21649	22621	22656
Bac226_198595739_tax	1	21649	22621	22658
Bac226_196098302_tax	1	21649	22621	22658
Bac226_44390149_tax	1	21649	22621	22658
Bac226_16574028_tax	1	21649	22621	22658
Bac226_155291995_tax	1	21649	22621	pbt_Bac226_155291995_tax
Bac226_6321094_tax	1	21649	22621	pbt_Bac226_6321094_tax
Bac226_223442399_tax	1	21649	22621	pbt_Bac226_223442399_tax
Bac226_26672457_tax	1	21649	22621	pbt_Bac226_26672457_tax
Bac226_321170602_tax	1	21649	22621	pb_22666
Bac226_305842687_tax	1	21649	22621	pb_22666
Bac226_154939215_tax	1	21649	22621	22669
Bac226_385587325_tax	1	21649	22621	22669
Bac226_318816094_tax	1	21649	22621	pb_22668
Bac226_217998671_tax	1	21649	22621	pb_22668
Bac226_193616038_tax	1	21649	22621	22671
Bac226_263158036_tax	1	21649	22621	22671
Bac226_223380195_tax	1	21649	22621	22671
Bac226_32101426_tax	1	21649	22621	22671
Bac226_249390025_tax	1	21649	22621	22671
Bac226_353330294_tax	1	21649	22621	22671
Bac226_108437016_tax	1	21649	22621	22671
Bac226_154911492_tax	1	21649	22621	22671
Bac226_272450369_tax	1	21649	22621	22671
Bac226_398791333_tax	1	21649	22621	22671
Bac226_202242809_tax	1	21649	22621	22671
Bac226_251345938_tax	1	21649	22621	22671
Bac226_29303985_tax	1	21649	22621	22682
Bac226_410293412_tax	1	21649	22621	22682
Bac226_349960398_tax	1	21649	22621	22686
Bac226_25532843_tax	1	21649	22621	22686
Bac226_93391085_tax	1	21649	22621	tbl_Bac226_93391085_tax
Bac226_46035759_tax	1	21649	22621	22687
Bac226_145507421_tax	1	21649	22621	22687
Bac226_288292866_tax	1	21649	22621	pbt_Bac226_288292866_tax
Bac226_225436843_tax	1	21649	22621	pbt_Bac226_225436843_tax
Bac226_116844170_tax	1	21649	22621	pbt_Bac226_116844170_tax
Bac226_351430447_tax	1	21649	22621	pbt_Bac226_351430447_tax
Bac226_347297402_tax	1	21649	22621	tbl_Bac226_347297402_tax
Bac226_53632939_tax	1	21649	22621	tbl_Bac226_53632939_tax
Bac226_150731285_tax	1	21649	22621	tbl_Bac226_150731285_tax
Bac226_53106694_tax	1	21649	22621	22695
Bac226_201198936_tax	1	21649	22621	22695
Bac226_348576895_tax	1	21649	22621	22695
