Domain,Phyla,Class,Order,Family,Genera,Species,GTDB_id,Completeness,Contamination,Sample,CPA_count,CPA_binary,NhaB_count,NhaB_binary,NhaC_count,NhaC_binary,NhaD_count,NhaD_binary,Kef,CPA1,NhaA,Undescribed_CPA1,NhaS5,CHX,SOD2,NhaP,CPA1_IDK,GerN,CPA1_SL,Uncharacaterized,IT_count,Antiporter_count,IT_binary,Antiporter_binary,CPA_presence
1177,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrarchaeobaculum,Natrarchaeobaculum_sulfurireducens,RS_GCF_003430825.1,99.98,1.2,Kulunda Steppe hypersaline lake,10,1,0,0,1,1,1,1,4,0,0,0,3,0,0,0,3,0,0,0,2,12,1,1,Present
1178,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrarchaeobius,Natrarchaeobius_chitinivorans,RS_GCF_003841505.1,99.89,2.33,sediment,9,1,0,0,0,0,2,1,6,0,0,0,2,0,0,0,1,0,0,0,2,11,1,1,Present
1179,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrarchaeobius,Natrarchaeobius_chitinivorans_A,RS_GCF_003841465.1,99.43,2.18,sediment,9,1,0,0,0,0,2,1,4,0,0,0,2,0,1,0,2,0,0,0,2,11,1,1,Present
1180,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrarchaeobius,Natrarchaeobius_halalkaliphilus,RS_GCF_003841485.1,98.67,0.55,sediment,6,1,0,0,0,0,1,1,4,0,0,0,2,0,0,0,0,0,0,0,1,7,1,1,Present
1181,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrarchaeobius,Natrarchaeobius_sp041205745,RS_GCF_041205745.1,99.93,3.15,none,12,1,0,0,1,1,1,1,6,0,0,0,2,0,0,0,3,0,0,1,2,14,1,1,Present
1182,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrarchaeobius,Natrarchaeobius_swarupiae,RS_GCF_008245225.1,100,1.08,sediment,10,1,0,0,0,0,1,1,6,0,0,0,2,0,0,0,2,0,0,0,1,11,1,1,Present
1183,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrialba,Natrialba_aegyptia,RS_GCF_000337535.1,99.46,2.72,none,6,1,0,0,6,1,2,1,1,0,0,0,0,1,2,0,1,0,0,1,8,14,1,1,Present
1184,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrialba,Natrialba_asiatica,RS_GCF_000337555.1,99.78,1.18,none,6,1,0,0,6,1,2,1,1,0,0,0,0,1,2,0,1,0,0,1,8,14,1,1,Present
1185,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrialba,Natrialba_chahannaoensis,RS_GCF_000337135.1,96.76,1.19,none,10,1,0,0,4,1,0,0,6,0,0,0,2,0,0,0,1,0,0,1,4,14,1,1,Present
1186,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrialba,Natrialba_hulunbeirensis,RS_GCF_000337575.1,98.8,0.85,none,9,1,0,0,1,1,1,1,6,0,0,0,2,0,0,0,1,0,0,0,2,11,1,1,Present
1187,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrialba,Natrialba_magadii,RS_GCF_000025625.1,99.9,0.33,ATCC 43099,11,1,0,0,1,1,1,1,8,0,0,0,2,0,0,0,1,0,0,0,2,13,1,1,Present
1188,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrialba,Natrialba_sp001861355,RS_GCF_001861355.1,99.51,2.57,brine sample,9,1,0,0,3,1,1,1,6,0,0,0,2,0,0,0,1,0,0,0,4,13,1,1,Present
1189,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrialba,Natrialba_taiwanensis,RS_GCF_000337595.1,97.85,1.15,none,5,1,0,0,6,1,3,1,1,0,0,0,0,0,2,0,1,0,0,1,9,14,1,1,Present
1190,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natribaculum,Natribaculum_breve,GB_GCA_023008585.1,100,0.95,saline soil,6,1,0,0,2,1,3,1,1,1,0,0,0,1,0,0,2,0,0,1,5,11,1,1,Present
1191,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natribaculum,Natribaculum_luteum,RS_GCF_023008545.1,99.99,1.7,brine,6,1,0,0,2,1,1,1,1,1,0,0,0,1,0,0,2,0,0,1,3,9,1,1,Present
1192,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_altunense,RS_GCF_000731985.1,99.89,0.12,Ayakekum salt lake - low temperature; low nutrient levels; abundant sunlight and remote geographical location; pH of the water was approximately pH 7-8,5,1,0,0,7,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,8,13,1,1,Present
1193,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_amylolyticum,RS_GCF_020515625.1,99.98,1,sediment,4,1,0,0,3,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,5,9,1,1,Present
1194,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_caseinilyticum,RS_GCF_024227435.1,99.83,3.86,sediment,6,1,0,0,1,1,2,1,1,2,0,0,0,1,0,0,2,0,0,0,3,9,1,1,Present
1195,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_gari,RS_GCF_000337175.1,99.95,0.61,none,2,1,0,0,7,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,9,11,1,1,Present
1196,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_gelatinilyticum,RS_GCF_024266705.1,99.99,5.73,sediment,8,1,0,0,3,1,2,1,1,2,0,0,0,1,1,0,2,0,0,1,5,13,1,1,Present
1197,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_halophilum,RS_GCF_013402815.2,99.98,4.09,salt mine,5,1,0,0,2,1,3,1,0,1,0,0,0,0,1,0,2,0,0,1,5,10,1,1,Present
1198,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_hispanicum,RS_GCF_004217335.1,100,5.38,none,7,1,0,0,2,1,2,1,1,1,0,0,0,0,0,0,4,0,0,1,4,11,1,1,Present
1199,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_hispanicum_A,RS_GCF_900111485.1,100,3.6,none,5,1,0,0,2,1,3,1,1,1,0,0,0,0,0,0,2,0,0,1,5,10,1,1,Present
1200,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_limicola,RS_GCF_000337475.1,99.99,0.67,none,4,1,0,0,2,1,4,1,1,0,0,0,0,0,0,0,2,0,0,1,6,10,1,1,Present
1201,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_longum,RS_GCF_017352095.1,99.83,0.11,Salt lake,4,1,0,0,2,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,5,9,1,1,Present
1202,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_mahii,GB_GCA_000690595.2,99.67,0.7,solar saltern,2,1,0,0,7,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,11,13,1,1,Present
1203,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_marinum,RS_GCF_024296685.1,99.92,0.3,sediment,3,1,0,0,2,1,3,1,1,0,0,0,0,0,1,0,1,0,0,0,5,8,1,1,Present
1204,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_pallidum,RS_GCF_000337615.1,99,0.16,none,4,1,0,0,6,1,3,1,0,1,0,0,0,0,1,0,1,0,0,1,9,13,1,1,Present
1205,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_pellirubrum,RS_GCF_000230735.2,99.91,0.6,red heat in salted hides (spoiled fish),4,1,0,0,7,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,10,14,1,1,Present
1206,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_saccharevitans,RS_GCF_001953745.1,99.99,1.27,salt lake,3,1,0,0,7,1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,11,14,1,1,Present
1207,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_salaciae,RS_GCF_900110865.1,100,2.49,none,7,1,0,0,4,1,4,1,1,0,0,0,1,1,1,0,2,0,0,1,8,15,1,1,Present
1208,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_salifodinae,RS_GCF_900110455.1,100,0.81,none,8,1,0,0,5,1,3,1,1,0,0,0,0,2,3,0,1,0,0,1,8,16,1,1,Present
1209,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_salinisoli,RS_GCF_020405205.1,99.99,0.99,saline soil sediment,3,1,0,0,4,1,3,1,1,0,0,0,0,0,1,0,0,0,0,1,7,10,1,1,Present
1210,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_salsiterrestre,RS_GCF_029502005.1,99.98,2.29,saline soil,2,1,0,0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,7,9,1,1,Present
1211,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_sp002572525,RS_GCF_002572525.1,99.59,4.05,solar salt,4,1,0,0,3,1,4,1,1,0,0,0,0,0,1,0,1,0,0,1,7,11,1,1,Present
1212,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_sp005938085,RS_GCF_005938085.1,99.99,6.14,the solar saltern of the Western Salt Co.,7,1,0,0,2,1,3,1,3,1,0,0,0,0,0,0,2,0,0,1,5,12,1,1,Present
1213,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_sp019879105,RS_GCF_019879105.1,99.13,4.4,salt lake sediment,6,1,0,0,4,1,4,1,2,0,0,0,0,1,1,0,1,0,0,1,8,14,1,1,Present
1214,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_sp020405225,RS_GCF_020405225.1,100,3.4,sediment,15,1,0,0,3,1,3,1,8,0,0,0,0,1,2,0,1,0,0,3,6,21,1,1,Present
1215,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_sp031626495,RS_GCF_031626495.1,99.99,7.36,none,5,1,0,0,3,1,1,1,1,1,0,0,0,0,1,0,2,0,0,0,4,9,1,1,Present
1216,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_sp041821085,RS_GCF_041821085.1,99.91,2.1,none,7,1,0,0,2,1,2,1,1,1,0,0,0,0,0,0,4,0,0,1,4,11,1,1,Present
1217,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_thermotolerans,GB_GCA_000337115.1,99.25,0.15,none,4,1,0,0,8,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,10,14,1,1,Present
1218,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_versiforme,RS_GCF_000337195.1,99.87,1.07,none,4,1,0,0,5,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,8,12,1,1,Present
1219,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_versiforme_A,RS_GCF_005576615.1,99.97,2.24,Salt mine,7,1,0,0,4,1,5,1,3,0,0,0,0,0,2,0,1,0,0,1,9,16,1,1,Present
1220,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrinema,Natrinema_zhouii,RS_GCF_013456555.2,99.97,6.65,Salt mine,5,1,0,0,3,1,3,1,1,0,0,0,0,0,2,0,1,0,0,1,6,11,1,1,Present
1221,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronobacterium,Natronobacterium_gregoryi,RS_GCF_000230715.2,99.98,0.46,lake water,9,1,0,0,5,1,1,1,6,0,0,0,1,0,0,0,2,0,0,0,6,15,1,1,Present
1222,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronobacterium,Natronobacterium_texcoconense,RS_GCF_900104065.1,99.43,0.99,none,12,1,0,0,2,1,1,1,8,0,0,0,2,0,0,0,2,0,0,0,3,15,1,1,Present
1223,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronobeatus,Natronobeatus_ordinarius,RS_GCF_024362485.1,99.02,1.23,sediment,7,1,0,0,1,1,1,1,2,0,0,0,2,0,0,0,3,0,0,0,2,9,1,1,Present
1224,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronobiforma,Natronobiforma_cellulositropha,RS_GCF_025629245.1,96.47,0.02,hypersaline alkaline lakes,6,1,0,0,0,0,2,1,3,0,0,0,2,0,0,0,1,0,0,0,2,8,1,1,Present
1225,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus_amylolyticus,RS_GCF_000337675.1,99.81,1.67,none,10,1,0,0,2,1,1,1,6,0,0,0,4,0,0,0,0,0,0,0,3,13,1,1,Present
1226,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus_jeotgali,RS_GCF_000337695.1,99.66,0.86,none,6,1,0,0,5,1,2,1,2,0,0,0,1,0,2,0,1,0,0,0,7,13,1,1,Present
1227,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus_occultus,RS_GCF_000328685.1,99.95,0.93,Soda lake Lake Magadi,13,1,0,0,2,1,2,1,10,0,0,0,2,0,0,0,1,0,0,0,4,17,1,1,Present
1228,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus_pandeyae,RS_GCF_008122205.1,99.09,4.41,sediment,15,1,0,0,3,1,3,1,7,1,0,0,2,0,2,0,3,0,0,0,6,21,1,1,Present
1229,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus_sp003559215,GB_GCA_003559215.1,96.74,6.25,hypersaline soda lake sediment,10,1,0,0,2,1,2,1,6,0,0,0,2,0,0,0,2,0,0,0,4,14,1,1,Present
1230,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus_sp023913515,RS_GCF_023913515.1,99.96,1.83,salt lake sediment,7,1,0,0,4,1,3,1,1,1,0,0,2,0,2,0,1,0,0,0,7,14,1,1,Present
1231,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus_sp029688845,RS_GCF_029688845.1,99.96,3.09,anaerobic sediment from hypersaline soda lake,16,1,0,0,2,1,1,1,13,0,0,0,2,0,0,0,1,0,0,0,3,19,1,1,Present
1232,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus_sp029688865,RS_GCF_029688865.1,99.12,3.52,anaerobic sediment from hypersaline soda lake,10,1,0,0,2,1,2,1,6,0,0,0,2,0,1,0,1,0,0,0,4,14,1,1,Present
1233,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronococcus,Natronococcus_sp030734285,RS_GCF_030734285.1,98.78,1.96,sediment,11,1,0,0,6,1,3,1,1,0,0,0,3,1,4,0,0,0,0,2,9,20,1,1,Present
1234,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronolimnobius,Natronolimnobius_baerhuensis,RS_GCF_002177135.1,99.51,0.39,soda lake,7,1,0,0,1,1,2,1,4,0,0,0,2,0,0,0,1,0,0,0,3,10,1,1,Present
1235,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronolimnobius,Natronolimnobius_sp011043775,RS_GCF_011043775.1,99.74,0.7,hypersaline chloride-sulfate lake,8,1,0,0,1,1,1,1,4,0,0,0,2,0,0,0,1,0,0,1,2,10,1,1,Present
1236,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronolimnohabitans,Natronolimnohabitans_innermongolicus,RS_GCF_000337215.1,99.78,3.39,none,10,1,0,0,2,1,1,1,6,0,0,0,2,0,0,0,2,0,0,0,3,13,1,1,Present
1237,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronolimnohabitans,Natronolimnohabitans_sp030848565,RS_GCF_030848565.1,99.95,3.94,aerobic sediments from hypersaline soda lake,10,1,0,0,2,1,3,1,6,0,0,0,2,0,0,0,2,0,0,0,5,15,1,1,Present
1238,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrononativus,Natrononativus_amylolyticus,RS_GCF_024362525.1,98.62,0.17,sediment,9,1,0,0,2,1,1,1,3,0,0,0,3,0,2,0,1,0,0,0,3,12,1,1,Present
1239,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum_aibiense,RS_GCF_009392895.1,99.98,2.17,Xinjiang Aibi Salt Lake,6,1,0,0,4,1,3,1,1,1,0,0,1,1,1,0,1,0,0,0,7,13,1,1,Present
1240,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum_bangense,RS_GCF_004799645.1,99.99,12.7,The Bange salt-alkaline lake in Tibet,8,1,0,0,1,1,4,1,4,0,0,0,2,0,0,0,2,0,0,0,5,13,1,1,Present
1241,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum_daqingense,RS_GCF_001971705.1,99.94,0.81,none,10,1,0,0,2,1,2,1,6,0,0,0,3,0,1,0,0,0,0,0,4,14,1,1,Present
1242,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum_halalkaliphilum,RS_GCF_009834785.1,99.83,1.07,soda lake,11,1,0,0,1,1,2,1,7,0,0,0,2,0,0,0,2,0,0,0,3,14,1,1,Present
1243,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum_halophilum,RS_GCF_003670115.1,99.99,1.92,Dabancheng salt lake,8,1,0,0,5,1,1,1,1,0,0,0,1,1,2,0,1,0,0,2,6,14,1,1,Present
1244,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum_sediminis,RS_GCF_900108095.1,99.2,2.69,none,11,1,0,0,2,1,2,1,6,0,0,0,3,0,1,0,1,0,0,0,4,15,1,1,Present
1245,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum_sulfidifaciens,RS_GCF_000337735.1,97.85,0.59,none,9,1,0,0,2,1,3,1,5,0,0,0,2,0,0,0,2,0,0,0,5,14,1,1,Present
1246,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum_texcoconense,RS_GCF_900100335.1,99.87,0.78,none,11,1,0,0,1,1,3,1,6,0,0,0,2,0,1,0,2,0,0,0,4,15,1,1,Present
1247,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum_thiooxidans,RS_GCF_900156475.1,100,2.54,none,4,1,0,0,2,1,3,1,1,0,0,0,1,0,0,0,2,0,0,0,5,9,1,1,Present
1248,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronorubrum,Natronorubrum_tibetense,RS_GCF_000383975.1,99.88,4.22,Sediment of the Bange salt-alkaline lake in Tibet,8,1,0,0,2,1,3,1,4,0,0,0,2,0,0,0,2,0,0,0,5,13,1,1,Present
1249,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronosalvus,Natronosalvus_amylolyticus,RS_GCF_024298845.1,99.94,0.43,sediment,8,1,0,0,1,1,1,1,5,0,0,0,2,0,0,0,1,0,0,0,2,10,1,1,Present
1250,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronosalvus,Natronosalvus_caseinilyticus,RS_GCF_017357105.1,99.96,1.15,none,8,1,0,0,2,1,1,1,1,1,0,0,0,2,2,0,1,0,0,1,3,11,1,1,Present
1251,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronosalvus,Natronosalvus_halobius,RS_GCF_024138145.1,95.19,0.75,sediment,6,1,0,0,2,1,0,0,1,0,0,0,1,1,2,0,1,0,0,0,2,8,1,1,Present
1252,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronosalvus,Natronosalvus_hydrolyticus,RS_GCF_025517525.1,99.06,1.55,none,10,1,0,0,1,1,1,1,7,0,0,0,2,0,0,0,1,0,0,0,2,12,1,1,Present
1253,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronosalvus,Natronosalvus_rutilus,RS_GCF_024204665.1,99.35,1.85,sediment,7,1,0,0,2,1,1,1,1,0,0,0,1,1,2,0,1,0,0,1,3,10,1,1,Present
1254,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronosalvus,Natronosalvus_sp001564275,GB_GCA_001564275.1,91.15,0.25,sample Tc-Br; brine of Tanatar trona crystallizer,3,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,2,5,1,1,Present
1255,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronosalvus,Natronosalvus_sp003552325,GB_GCA_003552325.1,66.58,0,hypersaline soda lake sediment,5,1,0,0,0,0,2,1,2,0,0,0,2,0,0,0,1,0,0,0,2,7,1,1,Present
1256,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natronosalvus,Natronosalvus_vescus,RS_GCF_023973145.1,97.82,0,sediment,9,1,0,0,0,0,2,1,5,0,0,0,2,0,1,0,1,0,0,0,2,11,1,1,Present
1257,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Salinadaptatus,Salinadaptatus_halalkaliphilus,RS_GCF_006543045.1,99.94,4.87,salt pond with salinity of 32%; pH 7,9,1,0,0,1,1,0,0,6,0,0,0,2,0,0,0,1,0,0,0,1,10,1,1,Present
1258,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Salinilacihabitans,Salinilacihabitans_rarus,RS_GCF_024296665.1,99.22,1.33,Aiding salt lake,8,1,0,0,5,1,1,1,1,0,0,0,1,1,2,0,2,0,0,1,6,14,1,1,Present
1259,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Saliphagus,Saliphagus_infecundisoli,RS_GCF_020177375.1,99.82,4.52,soil,8,1,0,0,0,0,1,1,3,0,0,0,1,0,3,0,0,0,0,1,1,9,1,1,Present
1260,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Tc-Br11-E2g1,Tc-Br11-E2g1_sp001564255,GB_GCA_001564255.1,67.71,0.66,sample Tc-Br; brine of Tanatar trona crystallizer,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Present
1261,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Tc-Br11-E2g1,Tc-Br11-E2g1_sp030273315,RS_GCF_030273315.1,99.24,0.17,sediments from hypersaline soda lakes,9,1,0,0,0,0,2,1,4,0,0,0,2,0,0,0,3,0,0,0,2,11,1,1,Present
1262,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Tc-Br11-E2g8,Tc-Br11-E2g8_sp001564115,GB_GCA_001564115.1,70.03,0.67,sample Tc-Br; brine of Tanatar trona crystallizer,7,1,0,0,0,0,2,1,6,0,0,0,0,0,0,0,1,0,0,0,2,9,1,1,Present
1263,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Tc-Br11-E2g8,Tc-Br11-E2g8_sp003552885,GB_GCA_003552885.1,53.72,0.41,hypersaline soda lake sediment,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,Present
1264,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natronoarchaeaceae,Natranaeroarchaeum,Natranaeroarchaeum_aerophilum,RS_GCF_023638055.1,98.08,0.57,hypersaline soda lake,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,Present
1265,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natronoarchaeaceae,Natranaeroarchaeum,Natranaeroarchaeum_sulfidigenes,RS_GCF_017094485.1,99.32,0.22,Kulunda Steppe hypersaline lake,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,Present
1266,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natronoarchaeaceae,Natronoarchaeum,Natronoarchaeum_mannanilyticum,RS_GCF_039522665.1,95.75,0.82,none,3,1,0,0,3,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,5,8,1,1,Present
1267,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,Natronoarchaeaceae,Natronoarchaeum,Natronoarchaeum_philippinense,RS_GCF_900215575.1,95.72,0.33,none,4,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,6,1,1,Present
1268,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,PXRE01,JAZKSB01,JAZKSB01_sp036626315,GB_GCA_036626315.1,66.46,0.34,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Present
1269,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,PXRE01,PXRE01,PXRE01_sp003021085,GB_GCA_003021085.1,81.5,0.72,salt crust,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,Present
1270,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,QDMS2,QDMS2,QDMS2_sp029338295,RS_GCF_029338295.1,99.96,2.97,sediment,4,1,0,0,5,1,5,1,1,1,0,0,0,1,0,0,1,0,0,0,10,14,1,1,Present
1271,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,QDMS2,QDMS2,QDMS2_sp037081775,RS_GCF_037081775.1,99.95,0.84,none,4,1,0,0,5,1,5,1,1,1,0,0,0,1,0,0,1,0,0,0,10,14,1,1,Present
1272,d__Archaea,Halobacteriota,Halobacteria,Halobacteriales,QDMS2,QDMS2,QDMS2_sp037198285,RS_GCF_037198285.1,97.55,0.01,none,2,1,0,0,5,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,8,10,1,1,Present
