GTDB_id	Uncharcterized	Kef	CPA1	CPA2	NhaA	NhaS5	Uncharacterized_Archaea	Uncharacterized_prokarya	DxK_Pseudomonadota	NxK_Gammaproteobacteriota	Latescibacteriota
GB_GCA_002497285.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_018304025.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_015521565.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_000970285.1	0	3	2	1	0	0	0	0	0	0	0
GB_GCA_019685575.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_034399495.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_001412335.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_018652045.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_015062935.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021823425.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_963632775.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_002496015.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_027065835.1	1	0	1	3	0	0	0	0	0	0	0
RS_GCF_000698785.1	0	3	0	2	0	0	0	0	0	0	0
GB_GCA_003694385.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_023256355.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_038883655.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_017357105.1	0	1	4	3	0	0	0	0	0	0	0
GB_GCA_016205905.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_030693105.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_027064425.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_034008115.1	0	1	2	1	0	1	0	0	0	0	0
GB_GCA_902578515.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_003165195.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_034660415.1	0	1	0	1	0	0	0	1	0	0	0
RS_GCF_024707485.1	1	0	1	3	0	0	0	0	0	0	0
GB_GCA_963631655.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_001989615.1	0	1	4	0	0	0	0	0	0	0	0
GB_GCA_015522635.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_003722075.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_003164815.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_900110865.1	0	1	3	2	0	1	0	0	0	0	0
GB_GCA_021159365.1	0	0	1	2	0	0	0	0	0	0	0
GB_GCA_963676195.1	0	3	1	1	0	0	0	0	0	0	0
GB_GCA_029547605.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_031271555.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_027858315.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_026396375.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_036628575.1	0	1	3	0	0	0	0	0	0	0	0
GB_GCA_027343665.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_016188965.1	0	3	1	3	0	0	0	0	0	0	0
GB_GCA_016177345.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_000337475.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_015521465.1	1	0	2	1	0	0	0	0	0	0	0
RS_GCF_001011115.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_026414325.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_023746595.1	1	0	0	4	0	0	0	0	0	0	0
GB_GCA_012511245.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_041622435.1	0	2	2	0	0	0	0	0	0	0	0
RS_GCF_025399835.1	0	1	3	0	0	0	0	0	0	0	0
GB_GCA_012522645.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_001485535.1	0	2	1	0	0	0	0	0	0	0	0
RS_GCF_036677455.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_034660015.1	0	1	0	1	0	0	0	1	0	0	0
GB_GCA_030745695.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_038824715.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_031285205.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_032249275.1	0	0	0	0	0	0	1	0	0	0	0
GB_GCA_026014485.1	0	0	1	2	0	0	0	0	0	0	0
GB_GCA_021802125.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_016180105.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_029785085.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_033852515.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_038882975.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030038075.1	0	1	1	1	0	0	0	0	0	0	0
RS_GCF_007004735.1	0	3	1	0	0	0	0	0	0	0	0
GB_GCA_002494625.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_002499005.1	0	0	1	2	0	0	0	0	0	0	0
RS_GCF_037338445.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_903825675.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_017608405.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_003560595.1	0	3	0	0	0	0	0	0	0	0	0
RS_GCF_001469955.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_002494885.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_017656475.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_030041075.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_035622275.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_012027395.1	1	0	0	5	0	0	0	0	0	0	0
GB_GCA_016188825.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021323375.2	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_027068365.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_029258955.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_007119345.1	0	6	1	0	0	2	0	0	0	0	0
GB_GCA_016839995.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_020697635.1	0	0	4	0	0	0	0	0	0	0	0
GB_GCA_038871515.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_038869755.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_035290825.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_013114725.1	0	2	0	1	0	0	0	0	0	0	0
RS_GCF_007826885.1	0	2	0	1	0	0	0	0	0	0	0
RS_GCF_020614375.1	0	2	3	4	0	0	0	0	0	0	0
GB_GCA_021162855.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_002496065.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_016871975.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_030616305.1	0	0	0	2	0	0	0	0	0	0	0
RS_GCF_003173355.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_016188265.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_035685445.1	0	1	1	3	0	0	0	0	0	0	0
GB_GCA_015523685.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_002502685.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_032116555.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_023142905.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_016202785.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_021810345.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_018303105.1	0	2	1	1	0	0	0	0	0	0	0
RS_GCF_017873415.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_041657955.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_026891935.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_029258755.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_032906685.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_020833025.1	1	0	0	0	0	0	0	0	0	0	0
GB_GCA_030747485.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_900620265.3	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_019720975.1	0	2	2	1	0	0	0	0	0	0	0
GB_GCA_031285085.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_018304205.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_030633595.1	0	1	0	3	0	0	0	0	0	0	0
RS_GCF_025231485.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_018304985.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_035290485.1	0	2	0	1	0	0	0	0	0	0	0
RS_GCF_937906425.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_038890875.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021850625.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_013215285.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_016234025.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_937872085.1	0	1	1	3	0	0	0	0	0	0	0
GB_GCA_041305385.1	0	3	1	1	0	0	0	0	0	0	0
GB_GCA_016203425.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_902771435.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_035297385.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_014874295.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_016187365.1	0	0	1	3	0	0	0	0	0	0	0
GB_GCA_963582725.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_003023405.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_036626195.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_014075315.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_018221305.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_038884515.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_022866015.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_001560915.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_019323255.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_022711635.1	0	3	1	1	0	0	0	0	0	0	0
GB_GCA_016213425.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_039091735.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_002726275.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_003551945.1	0	2	0	0	0	2	0	0	0	0	0
RS_GCF_900100875.1	0	1	6	0	0	0	0	0	0	0	0
GB_GCA_001871495.1	0	0	3	1	0	0	0	0	0	0	0
GB_GCA_018260755.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_030640565.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_040757675.1	0	3	1	1	0	0	0	0	0	0	0
RS_GCF_963665675.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_021296165.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_020056305.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_041596555.1	0	3	0	1	0	0	0	0	0	0	0
GB_GCA_003022945.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_014729915.1	0	0	6	2	0	0	0	0	0	0	0
GB_GCA_020201485.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_013619005.1	0	0	3	0	0	0	0	0	0	0	0
GB_GCA_038840695.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_015063005.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_028279045.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_038046005.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_026394555.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_002156705.1	0	4	2	0	0	2	0	0	0	0	0
GB_GCA_012516785.1	0	2	2	1	0	0	0	0	0	0	0
GB_GCA_021108185.1	0	1	1	1	0	1	0	0	0	0	0
GB_GCA_021818675.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_963920015.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_003170075.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_028706745.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_020351305.1	0	0	2	2	0	0	0	0	0	0	0
GB_GCA_023436625.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_017608385.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_017352095.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_005798405.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_026986135.1	1	0	0	2	0	0	0	1	0	0	0
GB_GCA_021821635.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_037917685.1	0	0	0	0	0	0	0	1	0	0	0
GB_GCA_028279825.1	0	0	1	2	0	0	0	0	0	0	0
GB_GCA_038878695.1	0	0	0	0	0	0	1	0	0	0	0
RS_GCF_041447285.1	0	1	0	1	0	1	0	0	0	0	0
GB_GCA_035529155.1	0	2	1	3	0	0	0	0	0	0	0
RS_GCF_028712425.1	0	3	1	1	0	0	0	0	0	0	0
GB_GCA_003056265.1	2	0	0	0	0	0	0	0	0	0	0
GB_GCA_002506175.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_036556885.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_030668065.1	0	0	0	1	0	0	0	1	0	0	0
GB_GCA_036481835.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_029547145.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_018816585.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_018302135.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_023378805.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_026413805.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_030044235.1	0	0	2	1	0	0	0	0	0	0	0
RS_GCF_023703795.1	0	1	2	0	0	0	0	0	0	0	0
RS_GCF_000336715.1	0	0	3	0	0	0	0	0	0	0	0
GB_GCA_938042195.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_902386205.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_029934005.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_029864565.1	0	1	1	3	0	0	0	0	0	0	0
GB_GCA_021371995.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_031312595.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_040768245.1	0	2	1	2	0	0	0	0	0	0	0
GB_GCA_014729195.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_030590165.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_958295735.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_016125975.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_017455785.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_002011075.2	0	0	3	0	0	0	0	1	0	0	0
GB_GCA_963643445.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_003161815.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_018829335.1	0	2	0	1	0	0	0	0	0	0	0
RS_GCF_041305605.1	0	2	0	2	0	0	0	0	0	0	0
GB_GCA_016838795.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_035290465.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_005878635.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_029984855.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_014730115.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_036482035.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_013154235.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_037720485.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_012515075.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_014874235.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_019058495.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_020345645.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_027083115.1	1	0	0	1	0	0	1	0	0	0	0
GB_GCA_016930055.1	0	0	2	2	1	0	0	0	0	0	0
GB_GCA_035515635.1	0	0	3	1	0	0	0	0	0	0	0
RS_GCF_000337775.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_003559215.1	0	6	2	0	0	2	0	0	0	0	0
GB_GCA_023659775.1	0	0	0	1	0	0	0	1	0	0	0
GB_GCA_038729465.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_002778455.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_022449845.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_029258795.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_016207225.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_016839545.1	0	0	1	1	0	0	0	1	0	0	0
GB_GCA_016928355.1	0	1	1	2	0	0	0	0	0	0	0
GB_GCA_002508495.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_021794235.1	0	0	2	1	0	0	0	0	0	0	0
RS_GCF_900177045.1	0	0	4	0	0	0	0	0	0	0	0
GB_GCA_025058915.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_900103415.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021785805.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_036012445.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_028867615.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_002255045.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_027341315.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_016866935.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_019695435.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_025923455.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_030019325.1	0	1	1	0	0	0	0	1	0	0	0
RS_GCF_002214505.1	1	0	1	4	0	0	0	0	0	0	0
RS_GCF_029232205.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_040757035.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_023134675.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_007131205.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_018128925.1	0	1	1	4	0	0	0	0	0	0	0
GB_GCA_030750765.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_035290865.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_036443875.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_003663535.1	1	0	0	4	0	0	0	0	0	0	0
GB_GCA_017609245.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_041305785.1	0	3	1	1	0	0	0	0	0	0	0
GB_GCA_013114715.1	0	3	0	1	0	0	0	0	0	0	0
GB_GCA_028275745.1	0	0	0	0	0	0	1	0	0	0	0
GB_GCA_041566495.1	0	1	2	1	0	0	0	0	0	0	0
RS_GCF_900115675.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_028713535.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_041821085.1	0	1	5	1	0	0	0	0	0	0	0
GB_GCA_030593295.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_018657475.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_015523185.1	1	0	1	2	0	0	0	0	0	0	0
GB_GCA_023142835.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_036004585.1	0	2	0	2	0	0	0	0	0	0	0
GB_GCA_013540595.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_001775955.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_021107835.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_039938615.1	0	3	1	3	0	0	0	0	0	0	0
GB_GCA_021800855.1	0	0	2	1	0	0	0	0	0	0	0
RS_GCF_009791395.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_028717345.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_037140195.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_000016605.1	0	0	0	3	0	0	0	0	0	0	0
RS_GCF_036967215.1	0	0	0	2	0	0	1	0	0	0	0
GB_GCA_003695265.1	0	3	1	1	0	0	0	0	0	0	0
RS_GCF_036625485.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_002254545.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_024498195.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_035506435.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_030604065.1	0	1	0	2	0	0	0	0	0	0	0
RS_GCF_001748385.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_000970305.1	0	3	4	1	0	0	0	0	0	0	0
GB_GCA_030044375.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_031624635.1	0	2	3	1	0	0	0	0	0	0	0
RS_GCF_020097835.1	0	1	3	5	0	0	0	0	0	0	0
GB_GCA_038897115.1	0	0	0	0	0	0	1	0	0	0	0
GB_GCA_035289085.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_030040035.1	0	0	0	4	0	0	0	0	0	0	0
GB_GCA_038045425.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_963667735.1	0	5	1	1	0	0	0	0	0	0	0
GB_GCA_021797555.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_015521175.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_028279655.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_018830905.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_000336935.1	0	0	3	0	0	0	0	0	0	0	0
GB_GCA_028821675.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_001515205.2	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_026394635.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_018813975.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_963676405.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_036477085.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_018691995.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_024699715.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_021414365.1	0	3	1	2	0	0	0	0	0	0	0
GB_GCA_016926055.1	0	3	1	1	0	0	0	0	0	0	0
GB_GCA_011372835.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_014523515.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_022015155.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_002503395.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_030672365.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_011772645.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_021161045.1	0	0	1	1	0	0	0	0	0	0	0
RS_GCF_021249405.1	0	0	4	0	0	0	0	0	0	0	0
RS_GCF_029167205.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_026002795.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021817455.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_937930465.1	0	0	0	0	0	0	1	0	0	0	0
RS_GCF_000022205.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_017609385.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_038880555.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030601675.1	0	0	0	2	0	0	0	0	0	0	0
RS_GCF_004297185.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_004028775.1	0	0	0	1	0	0	1	0	0	0	0
RS_GCF_028693135.1	0	3	1	1	0	0	0	0	0	0	0
GB_GCA_005882955.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_018304385.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_021162815.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_002787055.1	0	3	1	1	0	0	0	0	0	0	0
RS_GCF_000812185.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_002010285.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_035933635.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_003141335.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_038044245.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_005882905.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_032249315.1	0	0	0	0	0	0	1	0	0	0	0
GB_GCA_036277875.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_022750415.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_016219825.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021821785.1	0	0	1	2	0	0	0	0	0	0	0
RS_GCF_012027595.1	1	0	1	3	0	0	0	0	0	0	0
GB_GCA_041653315.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_030638105.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_030605805.1	0	1	1	0	0	0	0	1	0	0	0
RS_GCF_032594355.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_016867505.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_029460375.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_009776695.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_027082825.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_000017185.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_016207465.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_028448965.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_034190525.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_030750665.1	0	0	2	0	0	0	0	0	0	0	0
RS_GCF_017094525.1	0	1	3	0	0	0	0	0	0	0	0
RS_GCF_019931065.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_012797575.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_013331015.1	0	2	2	0	0	0	0	0	0	0	0
RS_GCF_037031225.1	0	1	5	0	0	0	0	0	0	0	0
GB_GCA_021160415.1	1	0	0	1	0	0	1	0	0	0	0
GB_GCA_035457865.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_026986305.1	1	0	0	1	0	0	0	0	0	0	0
GB_GCA_021161135.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_023705905.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_015522475.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_018303265.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_018303285.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_017609745.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_018816245.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_027061785.1	1	0	0	1	0	0	0	0	0	0	0
GB_GCA_003086435.1	0	0	0	0	0	0	1	0	0	0	0
GB_GCA_019894665.1	0	0	1	0	0	0	0	1	0	0	0
GB_GCA_014730275.1	0	0	1	1	0	0	0	1	0	0	0
GB_GCA_020027325.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_030037695.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_038870935.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021409285.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_018396995.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_016185865.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_029557835.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_026396335.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_001421175.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_030037995.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_018399355.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_013335235.1	0	2	3	2	0	0	0	0	0	0	0
GB_GCA_024399215.1	0	1	0	1	0	0	0	0	0	0	0
