GTDB_id	GTDB_tax	Completeness	Contamination	Sample	CPA_count	CPA_binary	NhaB_count	NhaB_binary	NhaC_count	NhaC_binary	NhaD_count	NhaD_binary
GB_GCA_017609985.1	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__JAFCCW01;g__JAFCCW01;s__JAFCCW01_sp017609985	86.5	3	marine sediment	3	1	0	0	0	0	0	0
RS_GCF_019599465.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula_rubra	100	3.24	saline soil	5	1	0	0	0	0	2	1
GB_GCA_023256215.1	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__Vulcanisaeta;s__Vulcanisaeta_sp023256215	87.1	0.31	thermophilic sediment from acid hot spring	0	0	0	0	0	0	2	1
GB_GCA_027315065.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotalea;s__Nitrosotalea_sp027315065	97.74	0.23	soil	2	1	0	0	0	0	1	1
RS_GCF_015062985.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella_sp015062985	92.03	1.16	feces	0	0	0	0	1	1	1	1
GB_GCA_023008585.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natribaculum;s__Natribaculum_breve	100	0.95	saline soil	6	1	0	0	2	1	2	1
GB_GCA_028448965.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus_sp028448965	54.27	0.1	single cell amplified by WGA-X; Bigelow Laboratory Dock	2	1	0	0	0	0	0	0
RS_GCF_041447285.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans_sp041447285	100	0.63	none	3	1	0	0	0	0	1	1
GB_GCA_036153975.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__UBA36;s__UBA36_sp036153975	60.17	0.33	none	0	0	0	0	0	0	0	0
GB_GCA_038828875.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JAWBMQ01;g__JAWBMQ01;s__JAWBMQ01_sp038828875	100	0.52	none	1	1	0	0	0	0	0	0
RS_GCF_032714495.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum_rubei	96.26	0.56	none	3	1	0	0	0	0	1	1
GB_GCA_015063005.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella_millerae_B	89.54	1.54	feces	1	1	0	0	1	1	1	1
GB_GCA_002256595.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix_sp002256595	69.72	0.22	plant surface	1	1	0	0	0	0	1	1
GB_GCA_944321985.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanoprimaticola;s__Methanoprimaticola_sp944321985	86.06	0.83	chicken caecal content	3	1	0	0	0	0	2	1
GB_GCA_011525095.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-K1;s__MGIIa-K1_sp011525095	71.89	0.36	coral reef seawater	0	0	0	0	0	0	1	1
GB_GCA_015121965.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Parvarchaeales;f__Parvarchaeaceae;g__Acidifodinimicrobium;s__Acidifodinimicrobium_mancum	74.27	0.77	Fankou acid mine drainage	1	1	0	0	0	0	0	0
GB_GCA_022865455.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__20-14-0-80-47-9_sp022865455	95.06	3.54	Polar Fox Lagoon sediment taken using 3m corer (60 mm diameter)	0	0	0	0	0	0	0	0
GB_GCA_035685565.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__TA-20;s__TA-20_sp035685565	96.12	1.1	none	0	0	0	0	0	0	0	0
GB_GCA_040514295.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__JBEVCE01;s__JBEVCE01_sp040514295	90.05	0.16	none	3	1	0	0	0	0	1	1
GB_GCA_016185725.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__GW2011-AR9;g__JACPNA01;s__JACPNA01_sp016185725	96.97	0.14	groundwater	1	1	0	0	0	0	0	0
GB_GCA_027064885.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOL01;s__WAOL01_sp027064885	96.52	6.92	marine hydrothermal vent	4	1	0	0	0	0	1	1
GB_GCA_038872535.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JASEJA01;s__JASEJA01_sp038872535	88.32	3.66	none	2	1	0	0	0	0	0	0
GB_GCA_040753215.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Anstonellales;f__Bilamarchaeaceae;g__CAIXOA01;s__CAIXOA01_sp040753215	91.41	0.08	none	5	1	0	0	0	0	0	0
GB_GCA_021736975.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__21-14-0-10-32-9;g__JAIPET01;s__JAIPET01_sp021736975	98.32	1.06	aquatic biome	5	1	0	0	0	0	0	0
GB_GCA_036733165.1	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Methanofastidiosales;f__NM3;g__JAFGGT01;s__JAFGGT01_sp036733165	96.04	0.16	none	2	1	0	0	0	0	0	0
GB_GCA_903828655.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__CAIKMX01;s__CAIKMX01_sp903828655	81.16	0.87	lake water	1	1	0	0	0	0	0	0
GB_GCA_018304295.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Anstonellales;f__Anstonellaceae;g__Anstonella;s__Anstonella_sp018304295	84.16	1.01	Rifle well FP-101 under high O2 conditions; 0.2 micron filter	5	1	0	0	0	0	0	0
GB_GCA_003584625.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__DSM-23052;g__Methanothermobacter_A;s__Methanothermobacter_A_sp003584625	99.96	0	thermophilic anaerobic digester	1	1	0	0	0	0	1	1
GB_GCA_015521775.1	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__WANN01;s__WANN01_sp015521775	80.94	0	deep-sea hydrothermal deposit	1	1	0	0	0	0	0	0
GB_GCA_014729675.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__WJKL01;g__WJJM01;s__WJJM01_sp014729675	91.67	4.76	microbial mat from hypersaline water environment	4	1	0	0	0	0	0	0
GB_GCA_028275775.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Nanobdellales;f__Nanobdellaceae;g__Nanobdella;s__Nanobdella_sp028275775	79.67	0.45	Hot spring sediment	0	0	0	0	0	0	0	0
RS_GCF_900100715.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus_vulcani	99.98	0.38	none	2	1	0	0	0	0	1	1
GB_GCA_035530895.1	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Sigynarchaeales;f__SOKP01;g__SOKP01;s__SOKP01_sp035530895	86.67	2.38	none	0	0	0	0	0	0	2	1
GB_GCA_027027675.1	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__Thermofilaceae;g__JALVKT01;s__JALVKT01_sp027027675	76.21	0.69	marine hydrothermal vent	2	1	0	0	0	0	1	1
GB_GCA_018701175.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1_sp018701175	86.59	0.55	hypoxic seawater	0	0	0	0	0	0	1	1
GB_GCA_029786595.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Conexivisphaerales;f__UBA164;g__JAJZYL01;s__JAJZYL01_sp029786595	82.69	4.24	acid mine drainage	3	1	0	0	0	0	0	0
RS_GCF_000337495.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Haloterrigena;s__Haloterrigena_salina	99.3	2.84	none	6	1	0	0	5	1	2	1
GB_GCA_003663535.1	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_A;s__Thermococcus_A_sp003663535	77.81	2.8	deep-sea hydrothermal vent sediments from dive 4488_9 depth 4-6 cm	5	1	0	0	4	1	0	0
GB_GCA_002898395.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Calditenuaceae;g__HRBIN02;s__HRBIN02_sp002898395	93.65	0.7	ammonia-oxidizing enrichment culture	0	0	0	0	0	0	1	1
GB_GCA_026397375.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__GW2011-AR5;f__GW2011-AR5;g__JACPVU01;s__JACPVU01_sp026397375	83.29	0.27	lake sediment	1	1	0	0	0	0	1	1
RS_GCF_001307315.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halolamina;s__Halolamina_pelagica_B	79.93	1.22	Natural Saltern	1	1	0	0	3	1	2	1
GB_GCA_035455245.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__UBA8516;s__UBA8516_sp035455245	99.16	0.2	none	5	1	0	0	0	0	0	0
GB_GCA_038820405.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__DTEX01;s__DTEX01_sp038820405	94.47	0.88	none	0	0	0	0	0	0	1	1
RS_GCF_024609245.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Haloarchaeobius;s__Haloarchaeobius_sp024609245	99.7	1.37	Salted seafood	3	1	0	0	2	1	2	1
GB_GCA_038817995.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DRVP01;s__DRVP01_sp038817995	94.82	0.71	none	1	1	0	0	0	0	1	1
RS_GCF_018609725.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalobium;s__Methanohalobium_sp018609725	97.34	0.04	salt flat sediment sample	4	1	0	0	0	0	0	0
GB_GCA_028867335.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__CABMGC01;g__JAGWGI01;s__JAGWGI01_sp028867335	82.66	0.56	rare earth elements-acid mine drainage (REEs-AMD) contaminated river water	1	1	0	0	0	0	0	0
GB_GCA_037481775.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JAOAIV01;s__JAOAIV01_sp037481775	96.71	0.25	none	2	1	0	0	0	0	0	0
GB_GCA_035288845.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__GW2011-AR18;g__JAGVZM01;s__JAGVZM01_sp035288845	70.25	0.48	none	0	0	0	0	0	0	0	0
GB_GCA_021851145.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Parvarchaeales;f__Parvarchaeaceae;g__Parvarchaeum;s__Parvarchaeum_sp021851145	63.48	1.02	acid mine drainage sediment	1	1	0	0	0	0	0	0
GB_GCA_009379865.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrosocosmicus;s__Nitrosocosmicus_sp009379865	90.97	0.85	Dinosaur fossil bone	4	1	0	0	0	0	3	1
RS_GCF_000196655.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalobium;s__Methanohalobium_evestigatum	99.89	0.02	mud from a salt lagoon	5	1	0	0	0	0	0	0
GB_GCA_013166835.1	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__JABLTI01;f__JABLTI01;g__JABLTI01;s__JABLTI01_sp013166835	84.75	6.79	coastal sediment	0	0	0	0	0	0	0	0
GB_GCA_035625495.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__DASPPK01_sp035625495	63.48	2.03	none	0	0	0	0	0	0	0	0
GB_GCA_016782405.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__QMZP01;f__QMZP01;g__BS750m-G81;s__BS750m-G81_sp016782405	64.99	0.14	Brackish water; Black Sea St. 307	1	1	0	0	0	0	0	0
GB_GCA_035632035.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA184;f__UBA184;g__UBA184;s__UBA184_sp035632035	89.98	0.27	none	2	1	0	0	0	0	1	1
GB_GCA_016919565.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__FEN-33;s__FEN-33_sp016919565	63.24	0.93	Flower Lake sediment core replicate 1	4	1	0	0	0	0	0	0
GB_GCA_015521465.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Aciduliprofundales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01_sp015521465	96.23	0.43	deep-sea hydrothermal deposit	4	1	0	0	0	0	0	0
GB_GCA_038869535.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__ASMP01;s__ASMP01_sp038869535	84.83	0.41	none	0	0	0	0	0	0	0	0
RS_GCF_022448665.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__Thalassarchaeum;s__Thalassarchaeum_sp002507125	92.69	0.19	none	0	0	0	0	0	0	1	1
GB_GCA_030266405.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__JAHKLT01;s__JAHKLT01_sp030266405	74.26	0	single cell amplified by WGA-X; hindgut	1	1	0	0	0	0	0	0
GB_GCA_000806115.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__GW2011-AR5;f__GW2011-AR5;g__GW2011-AR5;s__GW2011-AR5_sp000806115	87.6	0.31	Rifle groundwater metagenome at time 1	4	1	0	0	0	0	0	0
GB_GCA_002714745.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__Thalassarchaeum;s__Thalassarchaeum_sp002714745	67.23	1.89	marine water sample	0	0	0	0	0	0	0	0
RS_GCF_003838065.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocalculus;s__Methanocalculus_sp003838065	93.21	0.77	none	0	0	0	0	0	0	2	1
GB_GCA_030670085.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__QMZP01;f__QMZP01;g__GCA-020343575;s__GCA-020343575_sp030670085	87.56	0.27	cold seep	3	1	0	0	0	0	1	1
GB_GCA_003021655.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__QS-4-69-31;s__QS-4-69-31_sp003021655	81.89	0.14	salt crust	2	1	0	0	0	0	0	0
GB_GCA_003602535.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-K1;s__MGIIa-K1_sp003602535	91.76	0.01	surface seawater	0	0	0	0	0	0	1	1
GB_GCA_016200035.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACQFM01;s__JACQFM01_sp016200035	79.53	0.42	groundwater	1	1	0	0	0	0	1	1
GB_GCA_034660695.1	d__Archaea;p__Thermoplasmatota;c__E2;o__UBA202;f__DSCA01;g__JAYEJS01;s__JAYEJS01_sp034660695	99.59	1.56	none	2	1	0	0	0	0	0	0
GB_GCA_016202815.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__JACPZZ01;f__JACPZZ01;g__JACPZZ01;s__JACPZZ01_sp016202815	91	0.07	groundwater	1	1	0	0	0	0	0	0
GB_GCA_030055525.1	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WYZ-LMO2;s__WYZ-LMO2_sp030055525	98.49	0	enrichment culture inoculated with sediment from JinZe-3 pool was maintained at 75 degree	2	1	0	0	0	0	2	1
GB_GCA_015521185.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__S143-63;s__S143-63_sp015521185	77.12	2.15	deep-sea hydrothermal deposit	1	1	0	0	0	0	0	0
GB_GCA_015522145.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__CG10238-14;f__WAMV01;g__WAMV01;s__WAMV01_sp015522145	81.15	0.35	deep-sea hydrothermal deposit	2	1	0	0	0	0	0	0
GB_GCA_016840425.1	d__Archaea;p__Asgardarchaeota;c__Wukongarchaeia;o__Wukongarchaeales;f__Wukongarchaeaceae;g__Wukongarchaeum;s__Wukongarchaeum_yapensis	92	3.26	seawater	1	1	0	0	0	0	1	1
GB_GCA_005882955.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6_sp005882955	77.63	0.12	temperate grassland biome	2	1	0	0	0	0	1	1
RS_GCF_003170075.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula_sp003170075	96.81	0.72	permafrost active layer soil	2	1	0	0	0	0	1	1
GB_GCA_026414485.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JADGNF01;s__JADGNF01_sp026414485	92.49	0.37	alkaline hot spring water	2	1	0	0	0	0	1	1
GB_GCA_018818785.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA10834;f__UBA10834;g__UBA9653;s__UBA9653_sp018818785	94.51	1.62	Aspo HRL	7	1	0	0	0	0	1	1
GB_GCA_023245115.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__UBA10117;f__UBA10117;g__JACOYC01;s__JACOYC01_sp023245115	86.27	0.29	groundwater	0	0	0	0	0	0	0	0
RS_GCF_032944295.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus_nereidis	97.71	0.79	none	1	1	0	0	0	0	2	1
GB_GCA_900299125.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__Nitrosotenuis_sp900299125	99.53	5.74	none	4	1	0	0	0	0	0	0
GB_GCA_013330315.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina_sp8098u	60.84	0.65	sediment	3	1	0	0	0	0	0	0
GB_GCA_018303115.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__UBA10216;g__UBA492;s__UBA492_sp018303115	95.99	0.02	Rifle well FP-101 under high O2 conditions; 0.2 micron filter	2	1	0	0	0	0	0	0
GB_GCA_905171695.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__EX4572-44;g__EX4572-44;s__EX4572-44_sp905171695	94.37	0.14	anoxic ethane-degrading enrichment at 37 degrees Celsius derived from thermophilic sediment	1	1	0	0	0	0	0	0
GB_GCA_030266245.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanimicrococcus;s__Methanimicrococcus_sp030266245	57.67	0.04	single cell amplified by WGA-X; hindgut	1	1	0	0	0	0	1	1
GB_GCA_029762625.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__DSDF01;s__DSDF01_sp029762625	99.81	0.64	terrestrial mud volcano enrichment culture M17C_73	2	1	0	0	0	0	2	1
GB_GCA_026396975.1	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__GCA-2688035;g__JAPLVT01;s__JAPLVT01_sp026396975	72	0.5	lake sediment	1	1	0	0	0	0	0	0
GB_GCA_021828295.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__CABMGC01;g__JAJYVH01;s__JAJYVH01_sp021828295	88.11	1.61	acid mine drainage sediment	1	1	0	0	0	0	0	0
GB_GCA_036558405.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TA-21;s__TA-21_sp036558405	97.37	2.2	none	7	1	0	0	0	0	2	1
RS_GCF_027063845.1	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus_sp027063845	94.16	0.44	marine hydrothermal vent	5	1	0	0	0	0	2	1
GB_GCA_028345575.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__Nitrosopelagicus_sp028345575	86.14	0	single cell amplified by WGA-X; Northern Atlantic	3	1	0	0	0	0	0	0
RS_GCF_004681185.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula_amylovorans	100	6.47	Salt mine	5	1	0	0	1	1	2	1
GB_GCA_018304145.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__JAGVWU01;s__JAGVWU01_sp018304145	86.6	0.84	Rifle well CD01 at 16ft depth; 0.1 micron filter at time point C	1	1	0	0	0	0	0	0
GB_GCA_037441265.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera;s__Nitrososphaera_sp037441265	94.45	1.28	none	6	1	0	0	0	0	2	1
GB_GCA_038024865.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__JAJZOT01;s__JAJZOT01_sp038024865	94.74	0.15	none	2	1	0	0	0	0	0	0
GB_GCA_003022945.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Natronomonas;s__Natronomonas_sp003022945	76.3	0.35	salt crust	1	1	0	0	1	1	0	0
GB_GCA_030601705.1	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__JAGLML01;s__JAGLML01_sp030601705	90.3	2.04	cold seep	3	1	0	0	0	0	0	0
GB_GCA_018220955.1	d__Archaea;p__SpSt-1190;c__SpSt-1190;o__SpSt-1190;f__SpSt-1190;g__JAAOXV01;s__JAAOXV01_sp018220955	90.43	0.59	Hydrothermal vent sediments	2	1	0	0	0	0	0	0
RS_GCF_002214385.1	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus_gorgonarius	99.98	0.23	hydrothermal sediment	6	1	0	0	1	1	1	1
GB_GCA_902605365.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-K1;s__MGIIa-K1_sp902605365	59.47	0.07	marine water	0	0	0	0	0	0	0	0
GB_GCA_005884195.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6_sp005884195	95.27	1.99	temperate grassland biome	2	1	0	0	0	0	2	1
GB_GCA_964201585.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__GW2011-AR9;g__JACPNA01;s__JACPNA01_sp964201585	77.18	0.69	none	2	1	0	0	0	0	0	0
GB_GCA_014189685.1	d__Archaea;p__Undinarchaeota;c__Undinarchaeia;o__Undinarchaeales;f__Naiadarchaeaceae;g__Naiadarchaeum;s__Naiadarchaeum_limnaeum	98.08	0.77	Rifle well FP-101 under low O2 conditions; 0.1 micron filter	2	1	0	0	0	0	1	1
GB_GCA_003694055.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__J144;s__J144_sp003694055	79.65	1.03	iron-rich hot spring	2	1	0	0	0	0	0	0
GB_GCA_016185685.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__GW2011-AR9;g__JACPNC01;s__JACPNC01_sp016185685	86.66	0.26	groundwater	0	0	0	0	0	0	0	0
GB_GCA_018262855.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A_sp018262855	99.19	0.37	sediment	3	1	0	0	0	0	2	1
GB_GCA_018304105.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__UBA73;s__UBA73_sp018304105	89.26	0.34	Rifle well FP-101 under high O2 conditions; 0.1 micron filter	1	1	0	0	0	0	0	0
RS_GCF_014647235.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Haloarcula;s__Haloarcula_pellucida	99.88	2.18	none	3	1	0	0	0	0	2	1
GB_GCA_025059595.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Calditenuaceae;g__HRBIN02;s__HRBIN02_sp025059595	92.13	0.31	brown biofilm from alkaline hot spring	0	0	0	0	0	0	1	1
GB_GCA_030539815.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium_sp030539815	94.3	0.1	feces	3	1	0	0	0	0	0	0
GB_GCA_018303755.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__JAGVXO01;s__JAGVXO01_sp018303755	81.56	0.25	Rifle well CD01 at 16ft depth; 0.1 micron filter at time point B	1	1	0	0	0	0	0	0
GB_GCA_947259185.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_F;s__Methanobacterium_F_sp947259185	87.54	0.2	coastal sediment	2	1	0	0	0	0	1	1
RS_GCF_000336995.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum_aidingense	94.82	0.37	none	2	1	0	0	4	1	3	1
